timestamp,light_lux,ventilation_rate,air_circulation,air_temperature,relative_humidity,co2_ppm,soil_moisture,soil_ph,soil_ec,leaf_wetness,growth_stage
2026-01-01 00:00:00,482.26344265344943,0.36382038268541395,0.5228649861684932,20.76191710331205,70.53467997199131,824.9894064049483,65.4104743494643,5.9904963452863775,2.0621944030567994,0.6964866188750244,vegetative
2026-01-01 00:05:00,0.0,0.3545577034654501,0.4224546981386589,20.70803516914776,74.4063930121289,882.9074424837241,65.18663543153825,6.197796898117975,1.9780393127133742,0.4377304829823796,vegetative
2026-01-01 00:10:00,0.0,0.38168237752971,0.5440809419651134,21.1612237022816,72.17152977938018,781.7998122546983,64.14361927145907,6.229192107580577,2.0157388589494007,0.5327161582906159,vegetative
2026-01-01 00:15:00,893.4788651048815,0.25024305669052604,0.5357581361462007,20.714068890186045,75.55916874732519,878.0738296567787,63.43468190384184,6.289840478857778,2.0258683363494026,0.5517657689794947,vegetative
2026-01-01 00:20:00,0.0,0.33167896245599393,0.5104875447088391,20.97408576452964,72.40057970213907,871.4830042267461,62.958806883448965,6.272538488059601,1.9475133114812355,0.6608086780571305,vegetative
2026-01-01 00:25:00,185.59059350869603,0.23554426340485668,0.5042156023706413,21.37517536365112,76.35087377310171,836.7636655822951,63.11797642786811,6.194124661896433,2.0322497636069548,0.6717242230087315,vegetative
2026-01-01 00:30:00,271.7651837888009,0.3273073409946999,0.5102409976077023,20.86553289609909,73.51970286594387,889.2104876275738,62.621694494633886,6.185292883432232,2.062550002296839,0.4587236464374869,vegetative
2026-01-01 00:35:00,271.29624317864216,0.2667369765445626,0.540586995374706,20.478375813957108,77.20712684032273,822.2214608262585,62.34726495985905,6.150255981533233,2.0720260146171547,0.4221724893481008,vegetative
2026-01-01 00:40:00,127.05451736553356,0.32785761182581025,0.44655359635756786,21.078757277260337,72.70603155970291,824.9303433167835,62.50101942407954,6.199242762066112,2.1178500733170997,0.6110639506714015,vegetative
2026-01-01 00:45:00,740.396584602112,0.2756883474811189,0.4943421709511643,20.856672915323745,73.28133304421024,916.8800389389426,62.831216435267756,6.19941986393229,2.059719226831495,0.6934024039918688,vegetative
2026-01-01 00:50:00,137.27715601936998,0.37021859722116557,0.42089146035830693,21.094240538569334,73.09720897781091,852.2183628314224,62.62284772944142,6.058225788328725,2.0305285447090213,0.48084152215854714,vegetative
2026-01-01 00:55:00,0.0,0.2803372703447372,0.4187767233501465,20.900881739820377,74.3928472521622,835.6981561414409,62.11009408816271,6.144809048597379,1.9635266451256546,0.4937808401461352,vegetative
2026-01-01 01:00:00,98.98211206054235,0.3350732966479434,0.4816138995884839,20.153229290237977,75.30489267454955,816.7911606541861,62.02122543076705,6.2248435340944575,1.9403583770848687,0.6512130964106103,vegetative
2026-01-01 01:05:00,0.0,0.2584579310588839,0.5689583435893913,20.97861609113319,74.40584258256344,890.9785811688138,62.97130791999233,6.460903991626613,2.0061208908329737,0.6846850326920482,vegetative
2026-01-01 01:10:00,478.591808276499,0.3989788805421657,0.5456326399781118,20.86341871633217,74.23585903426483,797.0460742083413,62.42220935333081,6.120214783656523,1.9913729580272603,0.44990726268688186,vegetative
2026-01-01 01:15:00,157.28033452200287,0.20194610408498376,0.5947058110701053,,75.30981010054789,844.4878869788924,62.73306835613254,6.236916170622699,2.019030549920812,0.5938714765659245,vegetative
2026-01-01 01:20:00,174.00371087924105,0.22792518325251346,0.459223643414325,20.697016509346117,77.67522022236169,785.555337372473,62.60701289758277,6.104763416661109,1.9523263198664913,0.5192194047859808,vegetative
2026-01-01 01:25:00,478.9154172803611,0.28316163618627216,0.42870668438678766,20.76336694468355,79.04197946248138,867.6679667897743,62.66817183226485,6.3747006936042245,2.017961768534517,0.619058431993264,vegetative
2026-01-01 01:30:00,531.2116651118514,0.28524175229063076,0.5802991954360036,20.865201981378227,79.02566699678037,822.2515425790276,62.288449697250755,6.2812368473980795,1.9459107879697504,0.4343312271543952,vegetative
2026-01-01 01:35:00,0.0,0.2526443349489395,0.4531823063232882,20.836281971945827,75.55994152746503,969.1395817836069,62.47505176980349,6.080144936894123,2.0107729774013148,0.5550850789268436,vegetative
2026-01-01 01:40:00,0.0,0.3181179624958845,0.533853032897356,20.805640527096244,76.12787190810036,839.1293880899633,61.5795070764875,6.136819663219061,1.9486139811500065,0.49257446189683646,vegetative
2026-01-01 01:45:00,871.3878961531846,0.31892422193673947,0.41556760785969765,20.94734771120386,72.83536115223849,896.3398558285766,62.227390343043,6.256459408617335,1.9776882702895986,0.4238820395556951,vegetative
2026-01-01 01:50:00,0.0,0.3759838996280944,0.5467452572826075,20.627990065390545,75.31565881876895,851.3271550249931,61.75732838220003,6.028572040468876,1.9535110857187326,0.4039066615874085,vegetative
2026-01-01 01:55:00,66.37361683227711,0.3145243053880552,0.48927534479197926,20.369476347733187,73.31693669601357,836.6968945034345,61.283951599275724,6.288962624557818,1.9517354379521157,0.41128123610119594,vegetative
2026-01-01 02:00:00,3.746366506063936,0.39497667615035315,0.5675715669948579,20.01040156851804,75.72767859997803,852.7491879667637,61.38798270879453,6.2366393674664495,2.000140299520311,0.5757487089627275,vegetative
2026-01-01 02:05:00,127.6893931325844,0.2521345366369787,0.5253009295846784,20.89317289124349,74.61207278633883,870.5301513335012,61.0887651130179,5.999089003914934,2.0601791744009335,0.5554852498079735,vegetative
2026-01-01 02:10:00,0.0,0.2467598856973906,0.5142008480011324,20.779267490330273,76.88494571878124,871.5810194898538,59.810269223093634,6.3282186743956945,1.9258747803842646,0.6512509473511323,vegetative
2026-01-01 02:15:00,490.69962143680436,0.3464214396769865,0.4931307732744088,20.23519614400558,73.80714525649148,879.209377312054,59.48732275427702,6.223623213913811,1.9352980281659193,0.5736448957546291,vegetative
2026-01-01 02:20:00,0.0,0.2603049185738135,0.4681839872763011,20.521722262369266,76.27000719754176,797.2238642447874,59.664082805105075,6.235571985552614,2.024611617328467,0.44960513352914555,vegetative
2026-01-01 02:25:00,0.0,0.3722585167569233,0.41407693839842563,20.48489954161261,73.05773654549948,892.120333230887,58.470204449900606,6.294356671251523,1.9368200207500699,0.4236310856848446,vegetative
2026-01-01 02:30:00,152.8161426645039,0.3824350520678885,0.45170220552003937,21.08568932165672,72.92654289136865,874.6212690942821,57.980760717841186,6.074739745608785,2.006647009090489,0.41694180446513085,vegetative
2026-01-01 02:35:00,302.98972518808733,0.3231180330708825,0.500407983054816,20.5406499187376,75.09845131172155,880.1425736875757,58.5058963009312,6.180214900261317,1.9692232115992452,0.4542304693030166,vegetative
2026-01-01 02:40:00,0.0,0.26285966541196126,0.5798489282104279,21.115392639449123,77.94318420683744,906.2890213642034,58.37731007039315,6.317095583494675,1.975287358736684,0.5994293573474921,vegetative
2026-01-01 02:45:00,0.0,0.36556617037384365,0.5103507868129643,21.253523968064023,76.68729308474904,887.5990631422277,58.06791954161115,6.164241061131284,2.099175772066165,0.4533926687349037,vegetative
2026-01-01 02:50:00,44.946704243062264,0.28147122275091385,0.5352392725880766,20.569068330332374,74.14731973395833,774.1928838799151,57.57792932333816,6.248882534184784,1.9418542960081366,0.688782110568108,vegetative
2026-01-01 02:55:00,0.0,0.22372197892588389,0.5894592877432552,20.37426648743102,75.68066245356597,844.5183787353627,58.25058069829915,6.0519517346266865,2.047912808362867,0.4026356169046588,vegetative
2026-01-01 03:00:00,0.0,0.377840123115064,0.5022417691075592,,77.69895296513656,930.8077531767686,58.31894681403982,6.186335743595191,2.0126429568566686,0.6788037022113393,vegetative
2026-01-01 03:05:00,0.0,0.3669536703882262,0.5838628002528503,20.10512077394783,74.37584537404845,783.3099341581602,57.96457980034469,6.346635718708525,1.9903533963692257,0.6812271210611318,vegetative
2026-01-01 03:10:00,0.0,0.22629787805546253,0.4527409254520719,20.695518064945666,78.26702573655722,853.7057594096017,57.40006707298478,6.170505897861022,1.9926327022860795,0.6698412542304759,vegetative
2026-01-01 03:15:00,627.3502739782339,0.24219015118073894,0.5329593406151081,21.217483089202556,77.42277503695529,846.4977704025084,57.65264951866978,6.050157692882644,2.046837974808237,0.49484992105610603,vegetative
2026-01-01 03:20:00,298.42422288267926,0.39661803218684133,0.40646529399712505,20.863489056772956,76.87404021346482,848.4963037840613,57.74084016755985,6.138662419143406,1.9257539361927671,0.5178677163159494,vegetative
2026-01-01 03:25:00,733.6615222973809,0.39901761833436844,0.42308581163262493,21.09770395200073,74.18462787397797,838.7449727618398,57.27997967035146,6.294575502600813,2.0072603822778614,0.4525082483022389,vegetative
2026-01-01 03:30:00,0.0,0.32467528790414296,0.5358256237801862,20.281432968069524,76.98139815084403,879.0642401703508,56.42792621564551,6.322328231140307,1.9318663460213035,0.636733663250685,vegetative
2026-01-01 03:35:00,0.0,0.2074412585827267,0.4666156190344879,20.285478948586576,75.83218280068371,892.4967162219189,56.42035674291174,6.325749426647969,2.044623977495675,0.536903357269129,vegetative
2026-01-01 03:40:00,450.7868718166999,0.29349747340983573,0.5814222539014178,20.55694164273958,77.76634285394637,811.3549184799949,55.65339600551509,6.166254123590042,2.003009781990628,0.5209472957655513,vegetative
2026-01-01 03:45:00,1029.750338340698,0.3404023494827794,0.5255390546522951,20.84481134547023,79.92223760410641,860.5758786513637,55.456229782807334,6.209778425343354,2.048837791711899,0.609251634882925,vegetative
2026-01-01 03:50:00,16.420302714905244,0.22587777057739467,0.457998029598245,20.403311688917622,75.13804885467863,835.3914008538638,54.78952185247205,6.243084878022294,1.9686308385993898,0.5209403733938813,vegetative
2026-01-01 03:55:00,96.91138437501527,0.2879243195174226,0.460389261799092,21.00652787714368,77.70628465788094,857.7985952985833,76.09747768571911,6.228404996688429,2.0161908422726396,0.46516953812188444,vegetative
