datetime,temp,humidity,air_velocity,co2,solar_radiation,vpd,dew_point,day_night_flag,hour_sin,hour_cos,month_sin,month_cos,cond_early_blight,cond_late_blight,cond_leaf_mold,cond_powdery_mildew,cond_spider_mites,exposure_count_12h_early_blight,exposure_count_12h_late_blight,exposure_count_12h_leaf_mold,exposure_count_12h_powdery_mildew,exposure_count_12h_spider_mites,exposure_count_24h_early_blight,exposure_count_24h_late_blight,exposure_count_24h_leaf_mold,exposure_count_24h_powdery_mildew,exposure_count_24h_spider_mites,exposure_count_6h_early_blight,exposure_count_6h_late_blight,exposure_count_6h_leaf_mold,exposure_count_6h_powdery_mildew,exposure_count_6h_spider_mites,night_exposure_24h_early_blight,night_exposure_24h_late_blight,night_exposure_24h_leaf_mold,night_exposure_24h_powdery_mildew,night_exposure_24h_spider_mites,air_velocity_max_12h,air_velocity_max_24h,air_velocity_max_6h,air_velocity_mean_12h,air_velocity_mean_24h,air_velocity_mean_6h,air_velocity_min_12h,air_velocity_min_24h,air_velocity_min_6h,air_velocity_std_12h,air_velocity_std_24h,air_velocity_std_6h,co2_max_12h,co2_max_24h,co2_max_6h,co2_mean_12h,co2_mean_24h,co2_mean_6h,co2_min_12h,co2_min_24h,co2_min_6h,co2_std_12h,co2_std_24h,co2_std_6h,dew_point_max_12h,dew_point_max_24h,dew_point_max_6h,dew_point_mean_12h,dew_point_mean_24h,dew_point_mean_6h,dew_point_min_12h,dew_point_min_24h,dew_point_min_6h,dew_point_std_12h,dew_point_std_24h,dew_point_std_6h,humidity_max_12h,humidity_max_24h,humidity_max_6h,humidity_mean_12h,humidity_mean_24h,humidity_mean_6h,humidity_min_12h,humidity_min_24h,humidity_min_6h,humidity_std_12h,humidity_std_24h,humidity_std_6h,solar_radiation_max_12h,solar_radiation_max_24h,solar_radiation_max_6h,solar_radiation_mean_12h,solar_radiation_mean_24h,solar_radiation_mean_6h,solar_radiation_min_12h,solar_radiation_min_24h,solar_radiation_min_6h,solar_radiation_std_12h,solar_radiation_std_24h,solar_radiation_std_6h,temp_max_12h,temp_max_24h,temp_max_6h,temp_mean_12h,temp_mean_24h,temp_mean_6h,temp_min_12h,temp_min_24h,temp_min_6h,temp_std_12h,temp_std_24h,temp_std_6h,vpd_max_12h,vpd_max_24h,vpd_max_6h,vpd_mean_12h,vpd_mean_24h,vpd_mean_6h,vpd_min_12h,vpd_min_24h,vpd_min_6h,vpd_std_12h,vpd_std_24h,vpd_std_6h,air_velocity_lag1,air_velocity_lag12,air_velocity_lag2,air_velocity_lag24,air_velocity_lag3,air_velocity_lag6,dew_point_lag1,dew_point_lag12,dew_point_lag2,dew_point_lag24,dew_point_lag3,dew_point_lag6,humidity_lag1,humidity_lag12,humidity_lag2,humidity_lag24,humidity_lag3,humidity_lag6,solar_radiation_lag1,solar_radiation_lag12,solar_radiation_lag2,solar_radiation_lag24,solar_radiation_lag3,solar_radiation_lag6,temp_lag1,temp_lag12,temp_lag2,temp_lag24,temp_lag3,temp_lag6,vpd_lag1,vpd_lag12,vpd_lag2,vpd_lag24,vpd_lag3,vpd_lag6,temp_x_rh,vpd_x_rh,dewpoint_spread,air_velocity_night_mean_12h,air_velocity_night_mean_24h,air_velocity_night_mean_6h,co2_night_mean_12h,co2_night_mean_24h,co2_night_mean_6h,dew_point_night_mean_12h,dew_point_night_mean_24h,dew_point_night_mean_6h,humidity_night_mean_12h,humidity_night_mean_24h,humidity_night_mean_6h,solar_radiation_night_mean_12h,solar_radiation_night_mean_24h,solar_radiation_night_mean_6h,temp_night_mean_12h,temp_night_mean_24h,temp_night_mean_6h,vpd_night_mean_12h,vpd_night_mean_24h,vpd_night_mean_6h
2025-12-29 22:00:00,-1.9539058,1.2397207,-0.4055843,1.0030288,-0.7768363,-1.232216,-1.7933404,-1.015142,-0.70710677,1.2247449,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,1.4326701,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.6359682,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.8344563,-0.59837115,-0.35111368,-0.21341594,-0.21341594,1.7586812,-0.3602915,-0.53807634,-0.34862095,-0.34862095,2.006658,-0.19204375,-0.55498284,-0.7290221,-0.47303668,-0.42762175,-0.45399112,-0.4159355,-0.25405747,-0.066703565,-0.33774647,-0.49269378,-0.8195255,-0.31557742,0.22742942,0.0,0.6527231,1.0968535,1.4190454,1.2355824,-0.47384495,0.1714012,1.5508862,0.24142073,-0.16125026,-0.94540733,-0.9860943,-2.1376412,-1.6611664,-1.2625716,-2.428739,-1.6410677,-1.1849899,-2.3503993,-1.4542512,0.024029337,-0.63304394,-0.7941803,0.66801935,0.40430275,0.9307705,0.6991562,0.64210117,1.0799962,0.31604135,0.6375218,1.1457721,0.83010525,-0.3527979,-0.86780244,0.46570322,-0.19218229,-0.6010801,0.41978672,-0.16520143,-0.7775775,-0.20182401,0.0,-0.5091942,0.75683326,-0.17144479,-0.4067358,-0.7630539,-1.6881051,-1.6168675,-1.3267208,-2.1262407,-1.7727779,-1.8587064,-2.1166465,-1.8904706,0.5486425,-0.5343031,-0.53017926,-0.58794194,-1.0462372,-1.1784452,-0.8839655,-1.0411804,-1.172741,-0.9638102,-0.7526551,-1.1348581,-0.18438947,-1.1424013,-0.98195225,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-1.7166785,0.03601525,-1.594954,-1.7857674,-1.4364452,-0.8560578,1.1918535,-0.3087381,1.115616,1.0931047,1.0161959,0.6516441,-0.7768363,1.2595998,-0.7768363,-0.7746815,-0.7768363,0.39789945,-1.8731155,0.19760294,-1.7447958,-1.8625677,-1.5776696,-0.9656469,-1.2009989,0.13519938,-1.1494836,-1.159033,-1.0788279,-0.7831827,-0.7949372,-1.4282274,-1.2397207,-0.42259786,-0.43944895,-0.4157698,0.0,0.0,0.0,-1.6246281,-2.4443934,-1.8836601,0.4744977,0.6009681,0.62299937,0.11509709,-0.057747427,-0.4973986,-1.4343818,-2.213024,-1.7054466,-0.75891846,-0.96796155,-0.8988456
2025-12-29 23:00:00,-1.9813583,1.2560906,-0.4055843,1.0030288,-0.7768363,-1.242671,-1.8193703,-1.015142,-0.36602542,1.3660254,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,1.4326701,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.9052633,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.8344563,-0.59837115,-0.35111368,-0.21341594,-0.21341594,1.7586812,-0.3602915,-0.53807634,-0.34862095,-0.34862095,2.006658,-0.19204375,-0.55498284,-0.7290221,-0.47303668,-0.42762175,-0.45399112,-0.4159355,-0.25405747,-0.066703565,-0.33774647,-0.49269378,-0.8195255,-0.31557742,0.22742942,0.0,0.6527231,1.4241427,1.4190454,1.2355824,-0.47384495,0.1714012,1.5508862,-0.5868904,-0.16125026,-0.94540733,-0.9860943,-2.1376412,-1.8650293,-1.4984438,-2.428739,-1.7827342,-1.2242242,-2.3503993,-1.4849676,-0.18726178,-0.63304394,-1.1070788,0.6861971,0.42355984,0.94796985,0.84760267,0.6493674,1.1631564,0.32634562,0.6375218,1.2741066,0.2228437,-0.26403803,-1.2186153,0.46570322,-0.19218229,-1.1385069,0.10717967,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,0.6562646,-0.17144479,-1.0802218,-0.7630539,-1.6881051,-1.8158199,-1.5866283,-2.1324513,-1.919876,-1.9059628,-2.1166465,-1.9264585,0.23764208,-0.499928,-0.86033666,-0.5887293,-1.0462372,-1.2674502,-1.0335646,-1.0453857,-1.2357948,-0.98167235,-0.772899,-1.1494302,-0.4857931,-1.1274452,-1.1345496,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-1.7929859,0.2089925,-1.7163284,-1.8117704,-1.5946064,-1.0536509,1.2398511,-0.3456531,1.191974,1.1094573,1.1157131,0.77601594,-0.7768363,1.4943761,-0.7768363,-0.7746815,-0.7768363,-0.1687483,-1.9535928,0.33968595,-1.8728013,-1.889932,-1.7444682,-1.1739949,-1.2322377,0.22062376,-1.2010162,-1.1700099,-1.1494888,-0.8907736,-0.81529343,-1.4440969,-1.2560906,-0.42259786,-0.43944895,-0.4157698,0.0,0.0,0.0,-1.7191713,-2.4443934,-2.0686235,0.51931614,0.6143508,0.71299285,0.026453882,-0.057747427,-0.61958176,-1.5301028,-2.2250857,-1.8929226,-0.802708,-0.9767651,-0.984007
2025-12-30 00:00:00,-1.0013386,-0.004762897,0.309179,1.0030288,-0.7768363,-0.47125775,-1.4279591,-1.015142,2.2650515e-17,1.4142135,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.9052633,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.6701144,-0.59837115,-0.35111368,-0.21341594,-0.21341594,1.3228512,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.7536874,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.36482176,-0.42065483,-0.29376796,-0.25405747,-0.066703565,-0.33774647,0.20228544,-0.40853086,0.9443145,0.22742942,0.0,0.6527231,1.7538035,1.4190454,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-0.16125026,-0.94540733,-1.7325029,-2.1376412,-2.0452528,-1.6915419,-2.398248,-1.8151484,-1.2242242,-2.3503993,-1.4849676,-0.7888983,-0.703822,-1.3566691,0.6861971,0.42355984,0.94796985,0.87831306,0.5866258,1.0065414,0.69108063,0.6375218,0.3402819,-0.35002553,-0.39060536,1.9190774,0.38261506,-0.19218229,-1.1385069,-0.21645495,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,0.41376454,-0.17144479,-1.0802218,-1.6645718,-1.6881051,-1.4505167,-1.7380253,-2.0590215,-1.849971,-1.9059628,-2.1166465,-1.9264585,-0.5189736,-0.67839676,-0.17620063,-1.1924596,-1.0462372,-0.8066611,-1.1041781,-0.99928737,-1.1425964,-0.98167235,-0.772899,-1.1494302,-0.99348354,-1.1774482,-0.21074685,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-1.819013,0.2331049,-1.7926276,-1.7857674,-1.7159678,-1.2512438,1.2562222,-0.3362943,1.2399747,1.2370782,1.1920753,0.9003878,-0.7768363,1.5744538,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-1.981042,0.35139665,-1.953269,-1.9428759,-1.8724573,-1.3823428,-1.2426927,0.21972373,-1.2322552,-1.2289016,-1.2010216,-0.9912181,-1.0749424,-0.49069548,0.004762897,-0.36051032,-0.37983721,-0.29362503,0.0,0.0,0.0,-1.7488048,-2.3881433,-2.1109443,0.43731368,0.49879572,0.54350865,-0.047415454,-0.057747427,-0.61958176,-1.4917257,-2.082474,-1.8038291,-0.74661005,-0.88026327,-0.8581316
2025-12-30 01:00:00,-0.92085207,-0.0527572,0.309179,1.0030288,-0.7768363,-0.42237985,-1.3516434,-1.015142,0.36602542,1.3660254,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.6359682,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.5057724,-0.59837115,-0.35111368,-0.21341594,-0.21341594,0.8870212,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.30202174,-0.38731855,-0.17160042,-0.25405747,-0.066703565,-0.33774647,0.444416,-0.25106725,1.2780738,0.22742942,0.0,0.6527231,1.7538035,1.4190454,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-0.16125026,-0.94540733,-1.877726,-2.1376412,-1.9665645,-1.803084,-2.3677568,-1.7992427,-1.2242242,-2.3503993,-1.4849676,-1.0858333,-0.7644214,-1.2471622,0.6861971,0.42355984,0.94796985,0.8400905,0.52388424,0.82156205,0.6382464,0.6375218,0.29074663,0.12257012,-0.52446586,3.296261,0.13901284,-0.19218229,-1.1385069,-0.52906203,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,0.049543273,-0.17144479,-1.0802218,-1.8040415,-1.6881051,-1.373724,-1.7876574,-1.9855915,-1.7298937,-1.9059628,-2.1166465,-1.9264585,-0.72268957,-0.83906615,0.42646495,-1.1497207,-1.0462372,-0.7633515,-1.0961845,-0.9521205,-1.0249573,-0.98167235,-0.772899,-1.1494302,-0.9530849,-1.2269394,0.24680032,0.309179,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-0.4055843,-1.4276439,-0.39048365,-1.8186518,-1.7095302,-1.7922586,-1.4353712,-0.0047176667,0.359288,1.256347,1.1891348,1.2400786,1.016284,-0.7768363,1.4943761,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-1.0011352,-0.4747554,-1.980715,-1.8626477,-1.9529146,-1.5764921,-0.47127128,-0.49966106,-1.2427104,-1.197702,-1.2322606,-1.0787116,-1.0422283,-0.43439382,0.0527572,-0.29842278,-0.32022545,-0.17148024,0.0,0.0,0.0,-1.869078,-2.3318932,-2.0901778,0.39827922,0.38324058,0.34332934,-0.28540957,-0.057747427,-0.61958176,-1.5451175,-1.9398623,-1.6507909,-0.7372289,-0.7815244,-0.6992462
2025-12-30 02:00:00,-0.7928165,-0.1291051,0.309179,1.0030288,-0.7768363,-0.34209245,-1.2302428,-1.015142,0.70710677,1.2247449,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.366673,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.3414303,-0.59837115,-0.35111368,-0.21341594,-0.21341594,0.45119122,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.23922175,-0.35398227,-0.04943287,-0.25405747,-0.066703565,-0.33774647,0.59612936,-0.13931629,1.374745,0.22742942,0.0,0.6527231,1.7538035,2.4782732,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-0.2204045,-0.94540733,-2.0669842,-2.1376412,-1.8413898,-1.8863491,-2.2601292,-1.7314838,-1.2242242,-2.0209026,-1.4849676,-1.3955873,-1.2306038,-0.95646185,0.6861971,0.42355984,0.94796985,0.78771466,0.4834258,0.6061439,0.5541994,0.6375218,0.21194734,0.6559534,-0.41254646,3.9477043,-0.24850231,-0.19218229,-1.1385069,-0.8093378,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,-0.40203846,-0.17144479,-1.0802218,-1.9858019,-1.6881051,-1.2515645,-1.808593,-1.8811086,-1.5559747,-1.9059628,-1.7750622,-1.9264585,-0.81898767,-1.1699862,0.85061055,-1.0795174,-1.0462372,-0.6922106,-1.071973,-0.9094884,-0.88026613,-0.98167235,-0.772899,-1.1494302,-0.8415244,-1.2442617,0.49802274,0.309179,-0.4055843,0.309179,-0.4055843,-0.4055843,-0.4055843,-1.3513365,-0.51181054,-1.4273249,-2.511644,-1.81828,-1.5934849,-0.052715253,0.43562317,-0.00467465,0.6713491,1.2564516,1.1158062,-0.7768363,1.2595998,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-0.92065805,-0.6025656,-1.0009246,-2.136564,-1.980357,-1.743212,-0.42239285,-0.5779135,-0.47128224,-1.042749,-1.2427158,-1.1493683,-0.9930299,-0.34329814,0.1291051,-0.23633525,-0.27338767,-0.04933546,0.0,0.0,0.0,-1.958861,-2.3330123,-2.0017097,0.34479076,0.30963612,0.11021011,-0.49878925,-0.2834551,-0.61958176,-1.5676391,-1.8742872,-1.4291317,-0.7088143,-0.72018623,-0.50382376
2025-12-30 03:00:00,-0.62595737,-0.22860365,0.309179,1.0030288,-0.7768363,-0.23264529,-1.0720305,-1.015142,1.0,1.0,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,1.0973778,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.1770884,-0.59837115,-0.35111368,-0.21341594,-0.21341594,0.0153612215,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.17642175,-0.32064596,0.07273467,-0.25405747,-0.066703565,-0.33774647,0.69266677,-0.053016555,1.2780738,0.22742942,0.0,0.6527231,1.7538035,3.5375006,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-0.44978073,-0.94540733,-2.2873802,-2.1376412,-1.6782588,-1.9327631,-2.1525018,-1.6118714,-1.2242242,-1.6371958,-1.4849676,-1.6222372,-1.6567514,-0.69931555,0.6861971,0.42355984,0.94796985,0.71689373,0.44296736,0.36028704,0.44466713,0.6375218,0.10925413,1.2327539,-0.25265667,3.887638,-0.7535219,-0.19218229,-1.1385069,-1.038182,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,-0.8947024,-0.17144479,-1.0802218,-1.8257831,-1.6881051,-1.092363,-1.7921308,-1.7766259,-1.3282142,-1.9059628,-1.7750622,-1.9264585,-0.7426894,-1.4245822,0.9962907,-0.98381674,-1.0462372,-0.5952319,-1.0266088,-0.8645437,-0.7067249,-0.98167235,-0.772899,-1.1494302,-0.6644333,-1.2419691,0.5402345,0.309179,-0.4055843,0.309179,-0.4055843,0.309179,-0.4055843,-1.229949,-0.66992676,-1.3510258,-2.353594,-1.4269955,-1.7148098,-0.12906839,0.5351051,-0.052675344,0.57195616,-0.0046381354,1.1921723,-0.7768363,0.8861249,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-0.7926373,-0.76913106,-0.92045695,-1.9702402,-1.000693,-1.8711406,-0.34210458,-0.6752478,-0.4224034,-0.97156525,-0.4712856,-1.2008979,-0.93415123,-0.221779,0.22860365,-0.17424773,-0.2327949,0.072809316,0.0,0.0,0.0,-2.008908,-2.3128731,-1.8455404,0.2724654,0.2378386,-0.15584904,-0.67301303,-0.47906843,-0.61958176,-1.5499299,-1.7958055,-1.1388516,-0.65557504,-0.65499735,-0.26943582
2025-12-30 04:00:00,-0.4316458,-0.34447214,0.309179,1.0030288,-0.7768363,-0.09804864,-0.88778836,-1.015142,1.2247449,0.70710677,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,0.8280827,-0.4529817,-0.5170121,-0.34086284,-0.34086284,1.0127463,-0.59837115,-0.35111368,-0.21341594,-0.21341594,-0.42046878,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.11362175,-0.28730968,0.19490221,-0.25405747,-0.066703565,-0.33774647,0.7469859,0.015758254,0.9443145,0.22742942,0.0,0.6527231,1.7538035,4.5967283,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-0.8533746,-0.94540733,-2.3233283,-2.1376412,-1.4882888,-1.9362628,-2.0448742,-1.4439391,-1.2242242,-1.2254277,-1.4849676,-1.6416308,-2.0140712,-0.6014321,0.6861971,0.42355984,0.94796985,0.62459314,0.4025089,0.08606578,0.31711414,0.6375218,-0.010334653,1.8097583,-0.0363196,2.8493745,-1.3416296,-0.19218229,-1.1385069,-1.1999993,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,-1.3712132,-0.17144479,-1.0802218,-1.6141186,-1.6881051,-0.9069691,-1.7321178,-1.6721431,-1.050281,-1.9059628,-1.7750622,-1.9264585,-0.49670807,-1.5712479,0.70536083,-0.86612535,-1.0462372,-0.47596878,-0.9565326,-0.81678224,-0.5034632,-0.98167235,-0.772899,-1.1494302,-0.4453341,-1.2108694,0.2875445,0.309179,-0.4055843,0.309179,-0.4055843,0.309179,-0.4055843,-1.0717537,-0.854057,-1.2296513,-2.1695411,-1.3507046,-1.7910779,-0.22857372,0.65095425,-0.12903342,0.45621058,-0.052641425,1.2401781,-0.7768363,0.39940283,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-0.62579733,-0.9631007,-0.7924514,-1.7765521,-0.9202357,-1.9515599,-0.23265629,-0.78223145,-0.34211445,-0.883575,-0.42240667,-1.2321352,-0.8730563,-0.07632609,0.34447214,-0.11216018,-0.19727622,0.1949541,0.0,0.0,0.0,-2.0126817,-2.2722056,-1.6262835,0.17820407,0.16627422,-0.4526033,-0.79620785,-0.65023005,-0.61958176,-1.4853706,-1.7034975,-0.78462684,-0.5733338,-0.58408856,0.005092993
2025-12-30 05:00:00,-0.22312377,-0.46881434,0.309179,1.0030288,-0.7768363,0.05533844,-0.6900721,-1.015142,1.3660254,0.36602542,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,0.55878747,-0.4529817,-0.5170121,-0.34086284,-0.34086284,0.84840435,-0.59837115,-0.35111368,-0.21341594,-0.21341594,-0.85629874,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,-0.05082175,-0.2539734,0.31706974,-0.25405747,-0.066703565,0.3952305,0.7645709,0.07107741,-0.31557742,0.22742942,0.0,0.6527231,1.7538035,5.655956,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-1.4385278,-0.94540733,-2.0868142,-2.1376412,-1.2844257,-1.89371,-1.9372467,-1.2345138,-1.2242242,-0.8913283,-1.0230838,-1.4282764,-2.2783878,-0.7941803,0.6861971,0.42355984,-0.37676287,0.50924194,0.36205047,-0.21251252,0.18023291,0.49398994,-0.13866922,2.32828,0.23711357,-0.86780244,-1.9727471,-0.19218229,-1.1385069,-1.2837622,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,-1.8071642,-0.17144479,-1.0802218,-1.3869746,-1.6881051,-0.7080168,-1.6253691,-1.5676602,-0.729264,-1.9059628,-1.7750622,-0.6417345,-0.15085293,-1.5910989,-0.53017926,-0.73200357,-1.0462372,-0.34005582,-0.8597653,-0.7658444,-0.27083832,-0.98167235,-0.772899,-0.07424698,-0.21334851,-1.1433287,-0.6501488,0.309179,-0.4055843,0.309179,-0.4055843,0.309179,-0.4055843,-0.88753134,-1.0516531,-1.0714731,-1.9720281,-1.2293433,-1.8170915,-0.34445015,0.7752757,-0.2285452,0.3320003,-0.12900363,1.256552,-0.7768363,-0.16739699,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-0.43150812,-1.1712557,-0.6256313,-1.5686991,-0.7922466,-1.9789894,-0.098058194,-0.88977444,-0.2326652,-0.7827472,-0.3421175,-1.2425898,-0.8164351,0.08438874,0.46881434,-0.05007265,-0.16593622,0.31709886,0.0,0.0,0.0,-1.9667981,-2.213046,-1.3528521,0.060402542,0.09430014,-0.77571607,-0.85997814,-0.80125505,-0.61958176,-1.3705355,-1.5981764,-0.37549168,-0.45976806,-0.5066469,0.3192803
2025-12-30 06:00:00,-0.014601752,-0.5931566,0.309179,1.0030288,-0.7768363,0.21844678,-0.4923559,-1.015142,1.4142135,1.6192573e-16,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,0.2894923,-0.4529817,-0.5170121,-0.34086284,-0.34086284,0.68406236,-0.59837115,-0.35111368,-0.21341594,-0.21341594,-0.85629874,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,0.011978246,-0.22063711,0.31706974,-0.25405747,-0.066703565,0.3952305,0.7469859,0.11533263,-0.31557742,0.22742942,0.0,0.6527231,1.7538035,6.7151833,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-2.216641,-0.94540733,-1.8503001,-2.1376412,-1.0805627,-1.8051047,-1.8296192,-1.0610087,-1.2242242,-0.8913283,-0.9330277,-1.0922823,-2.4359663,-0.57003003,0.6861971,0.42355984,-0.42718872,0.37084022,0.32159203,-0.31436253,0.043351687,0.3493243,-0.2670038,2.7208874,0.56119627,-0.6164915,-1.9727471,-0.19218229,-1.1385069,-1.2837622,-0.16520143,-0.89424264,-0.20182401,0.0,-0.5091942,-1.8071642,-0.17144479,-1.0802218,-1.1598306,-1.6881051,-0.50906456,-1.4718847,-1.4631774,-0.54910636,-1.9059628,-1.7750622,-0.5362234,0.20754507,-1.4830664,-0.29366523,-0.5893816,-1.0462372,-0.19552912,-0.7360437,-0.7115646,-0.1472318,-0.98167235,-0.772899,-0.006121779,0.002426301,-1.035692,-0.45363653,0.309179,-0.4055843,0.309179,-0.4055843,0.309179,0.309179,-0.68983644,-1.2492492,-0.8872707,-1.7745152,-1.0711821,-1.4259242,-0.46880087,0.89959717,-0.34442914,0.20778999,-0.2285208,-0.004602389,-0.7768363,-0.7756481,-0.7768363,-0.7746815,-0.7768363,-0.7768363,-0.22301012,-1.3794107,-0.43136516,-1.3608463,-0.625448,-0.999788,0.05533053,-0.9901742,-0.09806595,-0.67493904,-0.23266795,-0.47120544,-0.7690712,0.24976613,0.5931566,0.012014882,-0.13807844,0.31709886,0.0,0.0,0.0,-1.871257,-2.1384768,-1.1263192,-0.0809392,0.021984655,-0.8859352,-0.85997814,-0.9354995,-0.61958176,-1.2054243,-1.4820108,-0.14588135,-0.31456876,-0.42287087,0.48622546
2025-12-30 07:00:00,0.17970984,-0.709025,0.309179,1.0030288,-0.16755827,0.3796183,-0.30811375,-1.015142,1.3660254,-0.36602542,-0.06028283,1.9002224,-0.29279897,-0.16673686,-0.16673686,-0.6979974,-0.2908696,-0.42030957,-0.26738998,-0.26738998,0.020197138,-0.4529817,-0.5170121,-0.34086284,-0.34086284,0.5197204,-0.59837115,-0.35111368,-0.21341594,-0.21341594,-0.85629874,-0.3602915,-0.53807634,-0.34862095,-0.34862095,1.5007168,-0.19204375,0.13695395,-0.039987963,0.22870447,0.074778244,-0.18730083,0.31706974,-0.25405747,-0.066703565,0.3952305,0.69266677,0.15004013,-0.31557742,0.22742942,0.0,0.6527231,1.7538035,7.8477798,1.2355824,4.554002,0.1714012,1.5508862,-2.9978542,-3.4492698,-0.94540733,-1.6299042,-2.1376412,-0.8905927,-1.6735852,-1.7537845,-0.8674889,-1.2242242,-0.8913283,-0.78976923,-0.75021166,-2.3581543,-0.45340514,0.6861971,0.42355984,-0.5074047,0.2109588,0.2838179,-0.42796144,-0.084201306,0.21451734,-0.38659257,2.914144,0.91706157,-0.48573503,-1.3403946,-0.19218229,-0.6000284,-1.1998354,-0.16494894,-0.7773492,-0.20182401,0.0,-0.5091942,-1.37036,-0.17147546,-0.40541777,-0.948166,-1.6881051,-0.32367054,-1.2748495,-1.3816378,-0.34816664,-1.9059628,-1.7750622,-0.36837953,0.50117785,-1.2139568,-0.17060752,-0.44845313,-0.9022129,-0.05271858,-0.5868904,-0.66098595,-0.003500388,-0.98167235,-0.772899,0.10578149,0.17288807,-0.88749444,-0.31277874,0.309179,-0.4055843,0.309179,-0.4055843,0.309179,0.309179,-0.49214154,-1.4333795,-0.68959713,-1.2098744,-0.8869996,-1.3496561,-0.5931516,1.0154463,-0.4687879,0.03885757,-0.344411,-0.05260814,-0.7768363,-0.7756481,-0.7768363,-0.16634789,-0.7768363,-0.7768363,-0.014512111,-1.5733804,-0.22289193,-0.8704827,-0.43120688,-0.9193687,0.2184406,-1.0776286,0.0553241,-0.4529484,-0.09806835,-0.4223294,-0.7332675,0.4079349,0.709025,0.07410242,-0.11315306,0.31709886,0.0,0.0,0.0,-1.7294425,-2.05235,-0.8736544,-0.24421693,-0.050079983,-1.0088686,-0.79608303,-0.8856027,-0.4971595,-0.99346316,-1.358169,0.11021566,-0.13952295,-0.33392867,0.6803517
